,country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,data_quality
189,Tajikistan,3.97,11.0,4.96,1.19,1.49,1.2,0.41,0.28,0.72,0.41,1.58,1.415,5.77,3.9,6.84,1.15,2.09,2.3,0.99,0.44,0.31,0.42,0.43,5.96,1.27,1.76,1.74,0.3,6.95,0.99,0.3,2.38,0.94,14392.29,21839.84,31.26,0.02,22.17,29.84,11.17,5.21,84.39,4964.41,32.26,24.07,53.36,52.12,386.48,217.115,613.265,363.70000000000005,740.3,413.89,147.89499999999998,15.8,0.5
190,Tanzania,3.8216666666666668,26.611666666666665,6.565,1.1433333333333333,2.5933333333333333,2.105,0.636,0.4033333333333333,1.4566666666666668,0.8442857142857143,0.8828571428571428,2.12,12.988,5.912857142857143,3.6914285714285713,2.5171428571428573,0.8557142857142858,0.7328571428571429,0.9271428571428572,0.7428571428571429,1.2442857142857144,0.54,0.4628571428571428,5.716666666666666,1.0342857142857143,1.9749999999999999,1.7116666666666667,0.3,5.875,1.6066666666666667,1.6416666666666666,3.0420000000000003,1.0433333333333332,18931.27666666667,8929.8475,69.46600000000001,0.051666666666666666,69.51166666666667,43.983999999999995,7.859999999999999,6.6,314.738,5052.397999999999,19.698,45.362,50.434000000000005,55.648,275.28000000000003,239.878,535.8100000000001,459.506,3448.255,3483.845,246.23166666666668,17.45,0.125
191,Thailand,1.826111111111111,23.114482758620692,5.566944444444444,1.8824999999999998,3.3581818181818184,1.7006451612903226,0.553611111111111,0.31766666666666665,1.5727777777777776,1.3822222222222222,1.1105882352941177,1.51,14.436,2.342777777777778,9.075833333333334,2.4916666666666667,1.1177142857142857,1.6394285714285712,1.1029411764705883,1.1660000000000001,0.9068571428571428,0.9151515151515152,0.5016666666666666,13.546111111111111,1.6605555555555556,2.6979411764705885,3.426285714285714,0.6259999999999999,25.20555555555556,1.1883783783783783,0.9525806451612904,4.103478260869565,1.196,31530.85972222222,23157.067297297297,56.36805555555556,0.05378378378378378,17.62810810810811,51.39607142857143,9.676666666666668,5.082432432432433,302.3917241379311,9647.025428571429,43.668000000000006,25.85888888888889,82.91205882352942,78.08833333333332,226.18833333333336,179.04903225806453,830.9922222222223,438.4741379310345,2507.384736842105,1441.581,513.3513333333334,5.2785714285714285,0.08108108108108109
192,Timor-Leste,5.0,40.0,7.0,2.75,3.0,2.88,1.25,0.88,1.79,1.98,2.94,2.4,6.0,8.5,14.5,5.0,2.17,3.67,2.33,1.0,2.33,0.83,0.53,13.5,1.94,3.33,1.62,0.25,,3.0,3.0,15.0,0.98,,,112.5,0.11,82.5,64.0,11.25,6.0,333.33,18666.67,61.67,50.0,76.25,62.5,680.0,625.0,2450.0,1566.67,4666.67,4000.0,3500.0,,0.0
193,Togo,2.01,20.18,8.03,0.8,2.41,3.75,2.41,1.29,1.83,0.72,1.77,1.68,7.18,5.82,6.75,1.87,1.81,3.75,3.24,2.68,3.96,0.59,0.87,4.02,1.2,1.93,1.61,0.8,48.19,0.56,0.32,4.39,0.93,12851.4,3212.85,113.79,0.16,59.33,31.06,8.03,8.03,104.42,6451.4,20.35,21.95,30.52,76.57,259.04,98.39,481.93,329.32,1164.66,425.7,535.47,9.0,0.0
194,Tonga,40.0,49.894999999999996,9.32,10.64,3.0,2.25,1.815,1.815,1.57,0.85,,3.06,,2.55,5.11,2.55,1.28,2.55,2.55,2.13,,,,12.77,,2.61,7.83,,,,,,,,,,,,30.42,,,,,,,,,,400.0,,,,,1152.52,,0.0
195,Trinidad And Tobago,8.975,68.20875,6.2875,1.5175,2.78125,2.9787500000000002,0.9612499999999999,0.755,1.9425,2.0575,2.465,3.4875,7.12625,6.59,8.276250000000001,3.6725000000000003,1.93125,1.995,3.15625,1.36625,1.365,1.4575,1.13875,19.12625,1.88125,2.645,4.885,1.308,68.1425,0.8925000000000001,0.8362499999999999,8.344285714285714,0.8412499999999999,33080.95125,33205.385,50.8475,0.195,49.18375,41.876,13.125,6.95625,171.10125,4851.21375,53.80625,38.9575,106.38125000000001,88.88,394.80833333333334,345.0683333333333,812.8316666666666,616.945,2855.79,2103.3450000000003,733.822,5.26875,0.125
196,Tunisia,1.760952380952381,13.32684210526316,2.8733333333333335,1.061,1.292,0.5833333333333334,0.44047619047619047,0.19666666666666666,0.40318181818181825,0.10954545454545456,0.6886363636363636,0.9422727272727273,6.596315789473684,3.31,7.765238095238095,1.0736363636363637,1.500909090909091,0.6259090909090909,0.44761904761904764,0.44181818181818183,0.3857142857142857,0.27749999999999997,0.22954545454545452,3.940526315789474,0.8336842105263158,0.898421052631579,2.4119047619047618,0.22400000000000003,9.194117647058823,0.1759090909090909,0.2495,5.917894736842105,0.654,24120.362105263157,22590.75,31.883333333333333,0.066,20.199545454545454,19.71736842105263,8.804,3.5894736842105264,53.595000000000006,1950.8122222222223,26.642380952380954,31.446999999999996,75.12421052631578,38.47571428571429,126.89105263157894,96.65315789473685,221.44578947368421,157.97736842105263,792.9311764705882,577.0686666666667,287.0278947368421,9.736315789473684,0.22727272727272727
197,Turkey,2.7801666666666667,13.506101694915255,3.2246666666666663,1.7943333333333333,2.1390000000000002,1.3696666666666668,0.5389830508474577,0.18883333333333333,0.6873770491803278,0.369016393442623,1.119298245614035,1.2440983606557376,4.293934426229509,3.2983606557377048,7.727704918032787,0.5949152542372882,1.0952459016393443,0.64,0.8198360655737704,0.435,0.33233333333333337,0.5291379310344828,0.24983333333333332,5.508620689655173,1.4611475409836066,1.8130357142857143,1.5703278688524591,0.3516071428571429,15.856744186046512,0.6400000000000001,0.3786206896551724,3.1319999999999997,1.214262295081967,32512.79122807018,28856.826491228072,63.024,0.08947368421052632,7.973442622950819,17.067543859649124,11.320243902439024,2.244666666666667,142.36124999999998,3287.1954901960785,28.931694915254237,22.21448275862069,56.84578947368421,41.77508474576271,168.81465517241378,111.74137931034483,284.2791525423729,196.4689655172414,758.0748,546.5583333333333,317.466,19.86245283018868,0.32786885245901637
198,Turkmenistan,37.142,131.43,8.096666666666666,6.287999999999999,14.29,5.856,5.2475,0.6975,3.686,0.79,5.4799999999999995,4.97,14.69,12.384,16.655,2.6875,5.656000000000001,9.1075,3.1439999999999997,2.21,1.3699999999999999,1.23,1.066,12.383333333333333,3.4266666666666663,11.145,38.568,0.19000000000000003,10.0,1.6166666666666665,0.86,8.57,0.43,20642.86,20902.11,1066.67,0.03,369.05,66.66333333333333,28.785,15.24,31.43,35208.93,178.57,120.95333333333333,410.4766666666667,323.81,539.285,303.57,1371.4299999999998,738.095,3278.57,2407.14,439.68333333333334,8.0,0.0
199,Turks And Caicos Islands,,,15.0,,,,2.0,1.0,6.0,4.0,,,,,,,,,,,,4.5,1.67,,,,,,,,,,,,,200.0,,88.0,,,,,3000.0,,,,,750.0,650.0,1500.0,1200.0,,,5750.0,,0.0
200,Tuvalu,3.56,10.54,,4.0,3.58,1.04,1.79,1.35,1.39,1.15,0.83,3.48,6.08,7.94,4.35,0.87,0.96,1.08,1.63,0.56,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,115.07,93.26,152.27,106.96,542.57,468.58,3545.85,,0.0
201,Uganda,2.3310000000000004,16.40875,7.181,0.942,1.509,1.777,0.37,0.20400000000000001,0.579,0.777,1.076,1.3050000000000002,5.689,5.733333333333334,3.5490000000000004,2.304,1.2730000000000001,1.425,1.08375,0.8475,1.1075,0.7460000000000001,0.579,9.045,1.0710000000000002,1.7830000000000001,2.2333333333333334,0.6266666666666667,22.97,0.7444444444444445,0.496,1.8766666666666667,1.146,8929.242,8725.934,45.73571428571428,0.097,73.204,42.305,8.303333333333333,5.212000000000001,80.37333333333333,5074.13,22.597,49.98444444444445,57.56444444444445,54.715555555555554,180.28333333333333,98.23333333333333,471.71000000000004,207.63333333333333,1264.36,2610.515,121.08333333333333,17.46,0.1
202,Ukraine,4.89547619047619,15.186666666666667,3.28675,0.9719512195121952,1.2739024390243903,0.9838095238095238,0.5469047619047619,0.39142857142857146,0.8011363636363636,0.5164285714285715,1.1561904761904762,1.1814285714285715,5.88906976744186,3.2747619047619048,4.963720930232558,0.5095238095238095,0.9277272727272727,1.044318181818182,1.4888095238095238,0.37136363636363634,0.5271428571428571,0.8414285714285715,0.43609756097560975,3.6702380952380955,0.7511904761904762,0.9792682926829268,1.9159523809523809,0.2619444444444444,7.165806451612903,1.1752272727272728,0.24900000000000003,2.623684210526316,0.9444186046511628,18294.677499999998,18044.67675,76.18133333333333,0.026944444444444444,4.446,18.018,7.345666666666667,2.8577500000000002,165.69342105263158,3810.0434375,37.3019512195122,29.943846153846152,59.62829268292683,68.80951219512195,220.95828571428572,147.28333333333333,365.85617647058825,242.96911764705885,828.1137142857143,541.0936363636364,355.79749999999996,14.91871794871795,0.2222222222222222
203,United Arab Emirates,7.678,45.134,7.298,9.244,9.914,4.786,1.03,0.6439999999999999,1.8800000000000001,1.304,2.48,2.902,8.914,6.926,9.870000000000001,2.098,1.6640000000000001,2.182,1.376,1.288,0.978,1.7280000000000002,0.6060000000000001,12.39,3.498,6.296,6.074,1.996,82.066,3.678,0.924,8.218,1.002,26359.75,22491.626,168.466,0.176,97.47200000000001,64.15599999999999,31.028000000000002,11.376000000000001,585.816,6920.683999999999,55.56,55.92999999999999,88.05199999999999,118.252,2228.554,1560.868,1822.2580000000003,1335.076,2361.27,1818.6,3310.7520000000004,3.7880000000000003,1.0
204,United Kingdom,16.985548387096774,64.38071428571428,7.278571428571429,4.8133793103448275,4.811948051948051,3.490322580645161,1.814640522875817,1.3240522875816993,1.1660645161290324,1.201012658227848,1.645,2.4592948717948717,7.153533333333333,6.949025974025974,10.754666666666667,2.2861333333333334,1.3767785234899328,2.1538926174496646,2.5831884057971015,1.3716107382550335,1.2414189189189189,0.8516339869281047,1.2013071895424838,8.643947368421053,2.1241059602649006,2.4442068965517243,14.24235294117647,3.5634246575342465,89.62042857142858,3.513701298701299,1.5312925170068026,20.078181818181818,1.9199328859060403,25156.445174825178,26670.229782608694,215.35841379310347,0.14948275862068966,37.986315789473686,39.333489932885904,12.73622807017544,11.660774193548388,1135.7478985507246,15759.623196721312,72.57326666666667,37.632715231788076,77.39993421052633,78.66384105960265,1028.79496,777.433724137931,1706.9928099173553,1391.2166386554622,4632.898736842105,3586.7898924731185,2737.6005833333334,3.132695035460993,0.35
205,United States,17.13636877828054,62.04825294748124,8.432624390243904,5.08741794310722,6.038501498501499,4.427453109575518,2.185919540229885,1.625703125,1.0020428893905193,3.0565011286681716,4.218221544715448,3.1725095541401274,11.368159757330638,11.684705128205128,14.604232121922626,4.794513540621866,1.713512145748988,4.271597510373444,4.490696721311475,2.8413793103448275,2.7848547717842322,1.784469387755102,1.8501876955161627,12.544862665310275,2.547750325097529,3.04505016722408,8.43628779979145,2.306370106761566,62.15074074074074,3.6390789473684206,1.650193103448276,27.725550000000002,1.2155303933253874,24299.577703889587,23143.861966824643,180.85770707070708,0.1597844112769486,69.91167158308751,41.12204142011834,18.24537837837838,11.8544523326572,1097.5646439628483,15844.994585448394,43.875125881168174,35.94801502145923,77.93091365461848,100.30751565762004,1445.0843169398906,1228.3295827123695,2485.5665945165943,2068.8122788605697,3676.26197752809,2814.296890547264,3992.94552,5.1439531859557865,0.11276794035414725
206,Uruguay,13.956363636363637,47.256,9.454545454545455,3.25,4.142222222222222,3.5460000000000003,2.205,1.4772727272727273,0.9349999999999999,1.658,1.379,2.582,9.177,10.241,11.07,2.319,2.673,1.481,2.443,1.6300000000000001,1.5459999999999998,0.974,1.389,6.286,2.005,2.911111111111111,4.35,1.2433333333333332,43.715555555555554,1.4200000000000002,1.6033333333333333,11.56181818181818,1.8772727272727272,36603.22363636364,38818.22181818182,109.68299999999999,0.17285714285714285,37.589,31.302500000000002,18.1375,7.964444444444445,357.13444444444445,5983.225714285714,84.181,41.78,94.299,103.63700000000001,429.39000000000004,327.8883333333333,867.2800000000001,760.4383333333334,2569.4266666666667,1623.4375,686.8399999999999,8.741428571428571,0.09090909090909091
207,Uzbekistan,3.34,22.087777777777777,2.984,1.1977777777777776,1.955,1.3255555555555556,0.471,0.354,0.747,0.3433333333333333,1.1544444444444446,1.407,4.221111111111111,2.9762500000000003,6.79625,0.9922222222222222,1.8025,1.8428571428571427,0.9466666666666667,0.45444444444444443,0.30625,0.29857142857142854,0.29125,2.44,0.8966666666666666,1.9033333333333333,1.96,0.19142857142857145,11.421666666666667,0.4488888888888889,0.175,3.2079999999999997,0.7714285714285715,11803.3,16445.14,45.04833333333334,0.018333333333333333,15.844285714285714,21.832857142857144,7.290000000000001,2.57,130.54,3445.4399999999996,25.566666666666666,29.398333333333337,66.87,59.42333333333334,222.90714285714284,164.67142857142858,385.25714285714287,270.93857142857144,651.2883333333333,334.4985714285714,242.04142857142855,17.816666666666666,0.1
208,Vanuatu,12.71,55.06,10.17,3.81,4.66,3.34,2.14,0.86,1.5,2.04,2.15,3.9,23.53,17.47,16.58,4.26,0.47,4.18,4.48,4.26,2.64,2.34,1.33,14.82,3.5,3.18,8.73,1.27,,1.39,1.14,4.24,1.44,18262.78,24067.99,285.2,,141.9,67.47,0.0,6.33,544.08,6158.73,46.59,33.89,101.66,50.83,995.46,1122.46,2022.55,1788.57,,,677.68,7.5,0.0
209,Vatican City,1.05,,,1.05,1.05,1.05,1.05,1.05,1.05,1.16,,0.73,10.54,10.54,10.54,,,,,,,1.05,1.05,,1.51,1.05,,1.05,,1.05,0.65,,2.02,,,,,,,,,,,,,,,895.68,105.37,,220.76,,,2381.46,4.7,0.0
210,Venezuela,8.618823529411765,32.763333333333335,9.021764705882353,1.4423529411764706,2.2058823529411766,1.9288235294117646,1.11,0.7994117647058824,1.5083333333333333,1.61375,1.1753333333333333,2.053888888888889,3.888888888888889,4.780555555555555,5.027777777777778,4.512307692307692,0.79625,1.0852941176470587,1.551764705882353,1.272142857142857,1.7694117647058825,1.2123529411764706,1.2357142857142858,7.720714285714286,1.1325,2.138,3.5346666666666664,0.5633333333333334,36.230000000000004,4.04,2.8771428571428572,8.77,0.5011111111111111,28777.777777777777,30164.836153846154,17.49,0.065,45.231764705882355,30.699166666666667,10.231428571428571,4.882352941176471,64.35375,9374.285714285714,49.70625,39.833333333333336,63.90625,68.48375,193.93999999999997,181.82333333333335,384.2916666666667,296.6666666666667,665.51,550.61125,193.14,31.72,0.05555555555555555
211,Vietnam,2.1158823529411763,18.66235294117647,4.231428571428571,0.790625,1.5423529411764705,1.6894117647058824,0.47882352941176476,0.2811764705882353,1.3373684210526315,0.9678947368421053,0.961578947368421,1.4573684210526316,19.277058823529416,3.6142105263157895,9.474444444444444,2.5210526315789474,1.0455555555555556,1.4611764705882353,0.9372222222222223,1.1383333333333332,1.083157894736842,0.7247058823529412,0.6405263157894737,7.588888888888889,0.7529411764705882,1.7177777777777778,1.13,0.31875,7.718333333333334,0.4673684210526316,0.5278947368421052,3.6825,0.9636842105263157,37577.615000000005,33983.82722222222,59.21933333333333,0.078,9.987368421052631,23.8925,7.01,4.1478947368421055,163.99444444444444,10842.392352941175,34.462105263157895,37.007894736842104,96.51736842105262,75.61894736842105,324.83,201.6472727272727,728.8409090909091,472.69545454545454,1748.8477777777778,986.321111111111,443.18666666666667,11.003125,0.09523809523809523
212,Yemen,6.15,32.61666666666667,11.158333333333333,2.265,2.2825,2.54,1.61,0.66,2.2979999999999996,1.0999999999999999,4.383333333333334,4.239999999999999,6.622,11.183333333333332,23.544,6.355,1.9616666666666667,5.151999999999999,2.4080000000000004,2.1216666666666666,1.752,0.558,1.0719999999999998,15.315000000000001,0.7,3.99,3.836,0.6,54.94,2.0,4.71,5.34,2.334,9985.025000000001,34281.92,70.464,0.05600000000000001,60.766,82.715,27.31,,41.074,2331.888,64.905,92.88,75.3675,71.31,162.29500000000002,93.74000000000001,443.155,221.605,2786.35,1015.36,439.53999999999996,12.875,0.14285714285714285
213,Zambia,2.988,18.37,3.17,1.152,1.494,1.7420000000000002,0.8220000000000001,0.458,1.248,0.9959999999999999,2.336,1.7559999999999998,9.11,4.755999999999999,5.516,2.572,1.428,2.2439999999999998,1.164,1.5719999999999998,1.7420000000000002,1.212,0.89,4.744000000000001,0.9460000000000001,1.302,2.482,1.45,38.64,3.0,0.62,9.19,1.36,8593.28,6444.46,140.69,0.07,103.74,23.82,4.78,2.0,171.24,14061.39,12.66,31.12,90.18,105.64,262.01,168.4,832.64,439.96,10763.91,,396.94,26.0,0.14285714285714285
214,Zimbabwe,6.84375,36.25,6.1875,1.31875,1.9714285714285715,2.285,0.665,0.47,1.6887500000000002,1.0325,1.6412499999999999,1.92375,8.85125,5.8075,6.27625,2.7375,1.56,1.805,1.36375,1.5499999999999998,1.3062500000000001,0.76375,0.9812500000000001,8.4375,1.175,2.3625,2.0,0.6666666666666666,30.0,4.375,1.6425,10.0,1.4375,25000.0,27666.67,65.5025,0.19,102.8125,30.0,9.17,7.0625,261.2925,7087.5,20.21,18.75,41.402499999999996,53.5725,196.58666666666667,209.665,534.7233333333334,426.39000000000004,1122.05,1041.26,311.11,15.0,0.1
